,Job_Seeker_ID,Num_13,Den_13,Site_Name,Contract_ID,specialist_site_type_code
0,17445090,0,8,AimBig Employment TOOWONG,0212795D,AALL
0,6470228109,0,0,AimBig Employment HUONVILLE,0212892E,(blank)
0,18502540,0,8,AimBig Employment CABRAMATTA,0212844H,AALL
0,4492245909,0,0,AimBig Employment LEICHHARDT,0212900K,AALL
0,1002620,0,4,AimBig Employment CRAIGIEBURN,0212817E,AALL
0,9728637909,0,6,AimBig Employment ROCKDALE,0212904D,AALL
0,2582980609,0,4,AimBig Employment FRANKSTON,0212818F,MENH
0,4959224609,0,8,AimBig Employment ROCKDALE,0212855K,AALL
0,1324065409,0,5,AimBig Employment CORIO,0212895H,AALL
0,8475029709,0,0,AimBig Employment MARYBOROUGH,0212894G,AALL
0,5254680,0,4,AimBig Employment CASINO,0212829J,AALL
0,9957305909,0,8,AimBig Employment BURLEIGH HEADS,0212793B,MENH
0,7463541409,0,3,AimBig Employment RYDE,0212852H,(blank)
0,3964890,0,8,AimBig Employment CRAIGIEBURN,0212817E,AALL
0,6785324309,0,8,AimBig Employment UPPER MOUNT GRAVATT,0212796E,(blank)
0,1870870,0,8,AimBig Employment NORTH LAKES,0212879H,AALL
0,1294454809,0,0,AimBig Employment GUNNEDAH,0212814B,AALL
0,4989146909,0,5,AimBig Employment BROADMEADOW,0212884E,AALL
0,7062169709,0,0,AimBig Employment BUNBURY,0212810J,MENH
0,1334340,0,0,AimBig Employment CALOUNDRA,0212874C,(blank)
0,4103601119,0,4,AimBig Employment NORTH LAKES,0212879H,AALL
0,9188146609,0,8,AimBig Employment AITKENVALE,0212804K,MENH
0,9493240009,0,8,AimBig Employment CABRAMATTA,0212844H,AALL
0,757252609,0,0,AimBig Employment CASINO,0212829J,AALL
0,808559709,0,5,AimBig Employment TAMWORTH,0212814B,AALL
0,2372120109,0,8,AimBig Employment BANKSTOWN,0212839K,MENH
0,5587950,0,8,AimBig Employment CABRAMATTA,0212899A,AALL
0,5108707809,0,0,AimBig Employment GLENORCHY,0212861J,AALL
0,5065094003,0,8,AimBig Employment TAMWORTH,0212814B,AALL
0,3661308909,0,4,AimBig Employment MAITLAND,0212813A,AALL
0,969599909,0,6,AimBig Employment BANKSTOWN,0212840D,MUSK
0,9425262109,0,8,AimBig Employment ROSNY PARK,0212892E,(blank)
0,981647003,0,0,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,1314385003,0,0,AimBig Employment TAMWORTH,0212814B,AALL
0,7273560409,0,8,AimBig Employment HORNSBY,0212898K,AALL
0,7778871309,0,6,AimBig Employment BANKSTOWN,0212839K,MENH
0,7911153509,0,4,AimBig Employment CORIO,0212895H,AALL
0,7113218019,0,8,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,10024890,0,8,AimBig Employment BANKSTOWN,0212839K,MENH
0,8340798109,0,0,AimBig Employment NORTH LAKES,0212879H,AALL
0,1522061007,0,8,AimBig Employment WERRIBEE,0212822B,MENH
0,10679390,0,0,AimBig Employment AITKENVALE,0212804K,MENH
0,5993424009,0,8,AimBig Employment SURRY HILLS,0212900K,AALL
0,18117780,0,0,AimBig Employment NORTH LAKES,0212879H,AALL
0,9612140003,0,6,AimBig Employment CABRAMATTA,0212899A,AALL
0,3445622109,0,0,AimBig Employment LEICHHARDT,0212845J,AALL
0,14943500,0,0,AimBig Employment BURLEIGH HEADS,0212793B,MENH
0,9192427709,0,4,AimBig Employment MILDURA,0212866C,MENH
0,7710965809,0,4,AimBig Employment MAITLAND,0212882C,AALL
0,5079570,0,0,AimBig Employment NEWPORT,0212822B,MENH
0,499042809,0,8,AimBig Employment WERRIBEE,0212822B,MENH
0,9711267019,0,8,AimBig Employment PHILLIP,0212835G,(blank)
0,6924546809,0,8,AimBig Employment PROSPECT,0212790K,MUSK
0,6290462109,0,0,AimBig Employment ROCKINGHAM,0212832D,MUSK
0,16382720,0,4,AimBig Employment MACKAY,0212803K,MUSK
0,945954709,0,0,AimBig Employment WERRIBEE,0212822B,MENH
0,1143170,0,0,AimBig Employment CALOUNDRA,0212874C,(blank)
0,856227009,0,8,AimBig Employment BALLARAT CENTRAL,0212859D,MENH
0,4231200909,0,4,AimBig Employment WARRNAMBOOL,0212863K,MENH
0,2436474609,0,0,AimBig Employment SURRY HILLS,0212900K,AALL
0,8228725409,0,3,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,6143442004,0,0,AimBig Employment NORTH LAKES,0212795D,AALL
0,960387003,0,0,AimBig Employment LIVERPOOL,0212848A,AALL
0,4189427609,0,8,AimBig Employment GLENORCHY,0212861J,AALL
0,11890200,0,0,AimBig Employment LISMORE,0212829J,AALL
0,15461300,0,4,AimBig Employment FORTITUDE VALLEY,0212795D,AALL
0,8798863109,0,3,AimBig Employment MAITLAND,0212813A,AALL
0,888603909,0,8,AimBig Employment MAITLAND,0212813A,AALL
0,3278663019,0,0,AimBig Employment MELBOURNE,0212824D,(blank)
0,3512833809,0,0,AimBig Employment NORTH LAKES,0212879H,AALL
0,15652920,0,4,AimBig Employment GLEN INNES,0212828H,AALL
0,3749416003,0,0,AimBig Employment BERRIMAH,0212891D,AALL
0,351076909,0,8,AimBig Employment CORIO,0212862K,AALL
0,418854909,0,0,AimBig Employment MILE END,0212792A,(blank)
0,1758900,0,8,AimBig Employment BROADMEADOW,0212815C,AALL
0,6434940909,0,0,AimBig Employment TAYLORS LAKES,0212823C,MUSK
0,4547330019,0,8,AimBig Employment FAIRFIELD,0212844H,AALL
0,7041221109,0,0,AimBig Employment MILE END,0212792A,(blank)
0,7955260309,0,0,AimBig Employment BURLEIGH HEADS,0212793B,MENH
0,325910009,0,0,AimBig Employment NORTH LAKES,0212795D,AALL
0,10327960,0,4,AimBig Employment PARRAMATTA,0212841E,AALL
0,642942409,0,4,AimBig Employment ROMA,0212897K,AALL
0,1097300,0,8,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,9572960004,0,4,AimBig Employment MITCHELTON,0212879H,AALL
0,7678964809,0,8,AimBig Employment FAIRFIELD,0212844H,AALL
0,9628090007,0,8,AimBig Employment BROADMEADOWS,0212817E,AALL
0,18332780,0,4,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,1975990,0,0,AimBig Employment JOONDALUP,0212834F,(blank)
0,4201243003,0,0,AimBig Employment CAIRNS CITY,0212799H,MUSK
0,1967548309,0,8,AimBig Employment INALA,0212796E,(blank)
0,9477120809,0,8,AimBig Employment BROADMEADOWS,0212886G,AALL
0,2724021007,0,8,AimBig Employment BROADMEADOWS,0212817E,AALL
0,8567347109,0,0,AimBig Employment TOOWONG,0212879H,AALL
0,7400391004,0,3,AimBig Employment DALBY,0212897K,AALL
0,2920493109,0,0,AimBig Employment BROADMEADOW,0212815C,AALL
0,6422282709,0,8,AimBig Employment SINGLETON,0212816D,AALL
0,1967451509,0,4,AimBig Employment NORTH LAKES,0212795D,AALL
0,701227709,0,3,AimBig Employment SURFERS PARADISE,0212794C,(blank)
0,3203415019,0,8,Aimbig Employment LAUNCESTON,0212865B,(blank)
0,5660520,0,0,AimBig Employment RYDE,0212851G,(blank)
0,9770440709,0,4,AimBig Employment TAMWORTH,0212814B,AALL
0,5144481409,0,5,AimBig Employment CABRAMATTA,0212899A,AALL
0,5592640009,0,4,AimBig Employment SINGLETON,0212885F,(blank)
0,9804247809,0,0,AimBig Employment CHINCHILLA,0212838K,AALL
0,8553726003,0,0,AimBig Employment LEICHHARDT,0212900K,AALL
0,1078951709,0,4,AimBig Employment MAITLAND,0212882C,AALL
0,985136109,0,5,AimBig Employment PORT MACQUARIE,0212827G,(blank)
0,1889060,0,6,AimBig Employment BROADMEADOW,0212884E,AALL
0,4996173019,0,5,AimBig Employment SURRY HILLS,0212900K,AALL
0,3781866003,0,4,AimBig Employment DARLINGHURST,0212900K,AALL
0,9115853007,0,4,AimBig Employment SUNSHINE,0212823C,MUSK
0,8558313019,0,0,AimBig Employment LIVERPOOL,0212848A,AALL
0,7451886019,0,0,AimBig Employment BURLEIGH HEADS,0212793B,MENH
0,8078644409,0,8,AimBig Employment COFFS HARBOUR,0212887H,(blank)
0,8494412019,0,8,AimBig Employment NORTH LAKES,0212879H,AALL
0,477260006,0,8,AimBig Employment FRANKSTON,0212818F,MENH
0,5036964909,0,8,AimBig Employment HORNSBY,0212898K,AALL
0,1799928003,0,4,AimBig Employment TAMWORTH,0212814B,AALL
0,592813709,0,5,AimBig Employment MELBOURNE,0212825E,MUSK
0,9131491119,0,0,AimBig Employment HURSTVILLE,0212904D,AALL
0,12912230,0,0,AimBig Employment BURWOOD,0212846K,MENH
0,340715119,0,0,AimBig Employment Pty Ltd GEELONG,0212895H,AALL
0,4712983119,0,4,AimBig Employment PARRAMATTA,0212898K,AALL
0,6505879209,0,0,AimBig Employment NORTH LAKES,0212879H,AALL
0,4677683109,0,0,AimBig Employment TAMWORTH,0212814B,AALL
0,6199657509,0,0,AimBig Employment PORT MACQUARIE,0212888J,(blank)
0,1743928309,0,4,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,3090600001,0,0,AimBig Employment NORTH LAKES,0212795D,AALL
0,4574266509,0,6,AimBig Employment UPPER MOUNT GRAVATT,0212796E,(blank)
0,15459650,0,4,AimBig Employment PROSPECT,0212789F,(blank)
0,9459236809,0,8,AimBig Employment BURLEIGH HEADS,0212793B,MENH
0,47527003,0,4,AimBig Employment PROSPECT,0212789F,(blank)
0,6561853909,0,0,AimBig Employment MILES,0212838K,AALL
0,5553772007,0,5,AimBig Employment INALA,0212796E,(blank)
0,838692509,0,8,AimBig Employment CABRAMATTA,0212844H,AALL
0,7231610409,0,0,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,2475357309,0,0,AimBig Employment DARLINGHURST,0212900K,AALL
0,7723701509,0,4,AimBig Employment HOBART,0212892E,(blank)
0,2149511019,0,8,AimBig Employment AUBURN,0212841E,AALL
0,7661633709,0,3,AimBig Employment BROADMEADOW,0212815C,AALL
0,2012732809,0,3,AimBig Employment WERRIBEE,0212822B,MENH
0,9591100006,0,8,AimBig Employment HOBART,0212892E,(blank)
0,1324058009,0,4,AimBig Employment BANKSTOWN,0212840D,MUSK
0,903715007,0,8,AimBig Employment SURFERS PARADISE,0212793B,MENH
0,4438859109,0,3,AimBig Employment HORNSBY,0212841E,AALL
0,9641164019,0,8,AimBig Employment HOBART,0212892E,(blank)
0,2808489909,0,8,AimBig Employment NORTH LAKES,0212795D,AALL
0,7222743409,0,0,AimBig Employment CHERMSIDE,0212879H,AALL
0,1610291119,0,8,AimBig Employment BROADMEADOWS,0212817E,AALL
0,5726917309,0,3,AimBig Employment ROCKHAMPTON CITY,0212801H,MUSK
0,7382390119,0,0,AimBig Employment CHERMSIDE,0212795D,AALL
0,14790540,0,8,AimBig Employment BANKSTOWN,0212839K,MENH
0,6701892003,0,8,AimBig Employment FAIRFIELD,0212899A,AALL
0,2592220,0,8,AimBig Employment MIRANDA,0212904D,AALL
0,3028610,0,8,AimBig Employment BAULKHAM HILLS,0212841E,AALL
0,4109560006,0,0,AimBig Employment DEVONPORT,0212869F,MUSK
0,946829609,0,8,AimBig Employment MACQUARIE PARK,0212851G,(blank)
0,2804502509,0,0,AimBig Employment WOY WOY,0212881B,AALL
0,4693881409,0,8,AimBig Employment BROADMEADOWS,0212817E,AALL
0,971261609,0,0,AimBig Employment AITKENVALE,0212804K,MENH
0,4857760,0,4,AimBig Employment MOUNT DRUITT,0212853J,MENH
0,8475056509,0,0,AimBig Employment FAIRFIELD,0212899A,AALL
0,7757007709,0,0,AimBig Employment CRAIGIEBURN,0212817E,AALL
0,1894916909,0,5,AimBig Employment BROOKVALE,0212851G,(blank)
0,6688566909,0,8,AimBig Employment Pty Ltd ST ALBANS,0212822B,MENH
0,638610004,0,8,AimBig Employment UPPER MOUNT GRAVATT,0212797F,(blank)
0,9244859709,0,4,AimBig Employment INALA,0212796E,(blank)
0,852535809,0,8,AimBig Employment SUNSHINE WEST,0212822B,MENH
0,5996443609,0,8,AimBig Employment PENRITH,0212903C,(blank)
0,171140409,0,4,AimBig Employment MAITLAND,0212813A,AALL
0,440910909,0,4,AimBig Employment PARRAMATTA,0212841E,AALL
0,8640824004,0,3,AimBig Employment CHINCHILLA,0212838K,AALL
0,3023834809,0,4,AimBig Employment UPPER MOUNT GRAVATT,0212796E,(blank)
0,248663109,0,8,AimBig Employment ORANGE,0212872A,MENH
0,105150019,0,8,AimBig Employment INGLEBURN,0212849B,AALL
0,2242860809,0,8,AimBig Employment NORTH LAKES,0212795D,AALL
0,4494185809,0,8,AimBig Employment CABRAMATTA,0212899A,AALL
0,9682900509,0,0,AimBig Employment ROSNY PARK,0212861J,AALL
0,8554833809,0,4,AimBig Employment UPPER MOUNT GRAVATT,0212797F,(blank)
0,7747251209,0,0,AimBig Employment Pty Ltd MELTON,0212823C,MUSK
0,4572521009,0,0,AimBig Employment Pty Ltd MELTON,0212823C,MUSK
0,8355330709,0,8,AimBig Employment MARRICKVILLE,0212845J,AALL
0,2895199809,0,8,AimBig Employment FAIRFIELD,0212844H,AALL
0,8805836509,0,0,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,8334292019,0,0,AimBig Employment CHERMSIDE,0212795D,AALL
0,3827560109,0,0,AimBig Employment NORTH LAKES,0212795D,AALL
0,8948916003,0,5,AimBig Employment ORANGE,0212872A,MENH
0,7681194003,0,8,AimBig Employment ROCKHAMPTON CITY,0212801H,MUSK
0,18220640,0,0,AimBig Employment WOOLLOONGABBA,0212796E,(blank)
0,6810603509,0,4,AimBig Employment DALBY,0212838K,AALL
0,977103909,0,3,AimBig Employment INALA,0212796E,(blank)
0,18660880,0,3,AimBig Employment ETTALONG BEACH,0212812K,AALL
0,5336139709,0,8,AimBig Employment NORTH LAKES,0212795D,AALL
0,4232150,0,0,AimBig Employment PENRITH,0212903C,(blank)
0,8051685309,0,8,AimBig Employment MARRICKVILLE,0212845J,AALL
0,4734415003,0,4,AimBig Employment MARRICKVILLE,0212900K,AALL
0,7700931709,0,8,AimBig Employment CABRAMATTA,0212899A,AALL
0,2421908109,0,8,AimBig Employment CABRAMATTA,0212844H,AALL
0,3197452809,0,0,AimBig Employment NORTH LAKES,0212795D,AALL
0,6069542007,0,0,AimBig Employment EPPING,0212821A,MUSK
0,802902019,0,4,AimBig Employment BANKSTOWN,0212839K,MENH
0,4678520,0,8,AimBig Employment CABRAMATTA,0212844H,AALL
0,4974336909,0,8,AimBig Employment BAULKHAM HILLS,0212898K,AALL
0,425604609,0,6,AimBig Employment MILES,0212897K,AALL
0,6017560,0,0,AimBig Employment FAIRFIELD,0212844H,AALL
0,9826523109,0,4,AimBig Employment BANKSTOWN,0212839K,MENH
0,2323111609,0,0,AimBig Employment SURRY HILLS,0212845J,AALL
0,9885245809,0,3,AimBig Employment BANKSTOWN,0212839K,MENH
0,115885309,0,4,AimBig Employment Pty Ltd. ARMIDALE,0212889K,AALL
0,1050201003,0,0,AimBig Employment HORNSBY,0212898K,AALL
0,5854345003,0,8,AimBig Employment SYDNEY,0212845J,AALL
0,6501534209,0,0,AimBig Employment SURRY HILLS,0212845J,AALL
0,2850684309,0,0,AimBig Employment SURRY HILLS,0212845J,AALL
0,7068998409,0,0,AimBig Employment TAMWORTH,0212883D,(blank)
0,6233538009,0,0,AimBig Employment FAIRFIELD,0212844H,AALL
0,1433720019,0,0,AimBig Employment WERRIBEE,0212822B,MENH
0,5400333003,0,0,AimBig Employment CABRAMATTA,0212844H,AALL
0,1330141003,0,0,AimBig Employment CABRAMATTA,0212899A,AALL
0,8804765709,0,4,AimBig Employment TAYLORS LAKES,0212822B,MENH
0,2436476509,0,4,AimBig Employment HORNSBY,0212898K,AALL
0,70560,0,0,AimBig Employment THE ENTRANCE,0212881B,AALL
0,6106006909,0,0,AimBig Employment MELBOURNE,0212824D,(blank)
0,892137609,0,0,AimBig Employment AITKENVALE,0212804K,MENH
0,2111640,0,0,AimBig Employment NORTH LAKES,0212795D,AALL
0,6155508003,0,0,AimBig Employment CABRAMATTA,0212844H,AALL
0,9207886709,0,8,AimBig Employment ROCKHAMPTON CITY,0212801H,MUSK
0,3351030609,0,8,AimBig Employment MACQUARIE PARK,0212852H,(blank)
0,1809826007,0,4,AimBig Employment Pty Ltd ST ALBANS,0212822B,MENH
0,3213945007,0,4,AimBig Employment FRANKSTON,0212818F,MENH
0,6267543509,0,0,AimBig Employment CORIO,0212895H,AALL
0,518939609,0,0,AimBig Employment JOONDALUP,0212833E,MENH
0,1230914409,0,3,AimBig Employment NEWPORT,0212823C,MUSK
0,15795110,0,0,AimBig Employment SUNSHINE WEST,0212823C,MUSK
0,820305019,0,4,AimBig Employment NORTH LAKES,0212795D,AALL
0,1002632003,0,0,AimBig Employment LISMORE,0212829J,AALL
0,482398309,0,0,AimBig Employment NORTH LAKES,0212879H,AALL
0,1807096109,0,8,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,7935447609,0,0,AimBig Employment HOBART,0212892E,(blank)
0,1872710909,0,0,AimBig Employment MITCHELTON,0212879H,AALL
0,3275093709,0,3,AimBig Employment HOBART,0212892E,(blank)
0,13302780,0,8,AimBig Employment FAIRFIELD,0212844H,AALL
0,3039763309,0,8,AimBig Employment DALBY,0212838K,AALL
0,2924421003,0,0,AimBig Employment PENRITH,0212850F,AALL
0,10197650,0,8,AimBig Employment Pty Ltd ST ALBANS,0212822B,MENH
0,9052583709,0,0,AimBig Employment PARRAMATTA,0212898K,AALL
0,842721007,0,0,AimBig Employment TAYLORS LAKES,0212823C,MUSK
0,5282735019,0,8,AimBig Employment THE ENTRANCE,0212812K,AALL
0,9836268309,0,4,AimBig Employment GLEN INNES,0212889K,AALL
0,1491042019,0,0,AimBig Employment CRAIGIEBURN,0212817E,AALL
0,1702123609,0,0,AimBig Employment FORTITUDE VALLEY,0212879H,AALL
0,2860464019,0,4,AimBig Employment DARLINGHURST,0212900K,AALL
0,5442361909,0,5,AimBig Employment PHILLIP,0212835G,(blank)
0,5575775004,0,8,AimBig Employment CHERMSIDE,0212795D,AALL
0,2450480,0,4,AimBig Employment MOUNT DRUITT,0212853J,MENH
0,6599672909,0,4,AimBig Employment EPPING,0212821A,MUSK
0,4467903209,0,8,AimBig Employment DARLINGHURST,0212900K,AALL
0,8377546409,0,5,AimBig Employment LISMORE,0212829J,AALL
0,2781162009,0,0,AimBig Employment SYDNEY,0212845J,AALL
0,540170119,0,4,AimBig Employment EPPING,0212820K,MENH
0,2337664004,0,0,AimBig Employment NORTH LAKES,0212879H,AALL
0,8016521007,0,5,AimBig Employment CRAIGIEBURN,0212886G,AALL
0,5519200,0,0,Aimbig Employment LAUNCESTON,0212865B,(blank)
0,7831772119,0,0,AimBig Employment MELBOURNE,0212824D,(blank)
0,1330852609,0,8,AimBig Employment BAULKHAM HILLS,0212898K,AALL
0,3799431509,0,4,AimBig Employment MOUNT DRUITT,0212853J,MENH
0,1277084909,0,0,AimBig Employment WERRIBEE,0212823C,MUSK
0,6116247009,0,0,AimBig Employment GLENORCHY,0212861J,AALL
0,4221670,0,0,AimBig Employment MOONEE PONDS,0212886G,AALL
0,18687210,0,4,AimBig Employment LEICHHARDT,0212845J,AALL
0,2124930,0,0,AimBig Employment HORNSBY,0212898K,AALL
0,8637087209,0,0,AimBig Employment FORTITUDE VALLEY,0212879H,AALL
0,5560697019,0,4,AimBig Employment INALA,0212796E,(blank)
0,7254409809,0,8,AimBig Employment NEWPORT,0212823C,MUSK
0,7452613019,0,0,AimBig Employment WERRIBEE,0212823C,MUSK
0,224696209,0,4,AimBig Employment PROSPECT,0212789F,(blank)
0,5161910,0,4,AimBig Employment PARRAMATTA,0212898K,AALL
0,4848577003,0,6,AimBig Employment BROADMEADOW,0212884E,AALL
0,7394248409,0,5,AimBig Employment ORANGE,0212872A,MENH
0,1230825019,0,8,AimBig Employment SYDNEY,0212845J,AALL
0,6414622009,0,0,AimBig Employment CORIO,0212862K,AALL
0,9357734809,0,0,AimBig Employment ROCKINGHAM,0212832D,MUSK
0,8522432209,0,0,AimBig Employment LEICHHARDT,0212845J,AALL
0,8714270,0,4,AimBig Employment Pty Ltd GEELONG,0212862K,AALL
0,780925007,0,0,AimBig Employment Pty Ltd ST ALBANS,0212822B,MENH
0,1366556709,0,0,AimBig Employment NEWPORT,0212823C,MUSK
0,2176203009,0,0,AimBig Employment Pty Ltd ST ALBANS,0212823C,MUSK
0,1001220005,0,4,AimBig Employment PROSPECT,0212789F,(blank)
0,6635585003,0,8,AimBig Employment BURWOOD,0212846K,MENH
0,3819695019,0,0,AimBig Employment SURRY HILLS,0212900K,AALL
0,19325630,0,0,AimBig Employment NORTH LAKES,0212879H,AALL
0,7442698019,0,4,AimBig Employment AITKENVALE,0212804K,MENH
0,5981360,0,8,AimBig Employment LEICHHARDT,0212845J,AALL
0,4291885709,0,0,AimBig Employment MOONEE PONDS,0212817E,AALL
0,2009238909,0,4,AimBig Employment MOONEE PONDS,0212817E,AALL
0,1241108909,0,8,AimBig Employment MOONEE PONDS,0212817E,AALL
0,3794231003,0,0,AimBig Employment INVERELL,0212828H,AALL
0,9223141409,0,5,AimBig Employment Pty Ltd ST ALBANS,0212822B,MENH
0,813752003,0,5,AimBig Employment CESSNOCK,0212882C,AALL
0,4185647009,0,0,AimBig Employment LIVERPOOL,0212901A,AALL
0,7691221909,0,0,AimBig Employment WOY WOY,0212881B,AALL
0,5007440,0,4,AimBig Employment FORTITUDE VALLEY,0212879H,AALL
0,278022003,0,4,AimBig Employment AUBURN,0212898K,AALL
0,6522375019,0,0,AimBig Employment HURSTVILLE,0212904D,AALL
0,4222638019,0,4,AimBig Employment CORIO,0212862K,AALL
0,7478360008,0,3,AimBig Employment JOONDALUP,0212833E,MENH
0,3484460,0,8,AimBig Employment FORTITUDE VALLEY,0212879H,AALL
0,7029148709,0,4,AimBig Employment INGLEBURN,0212849B,AALL
0,18067560,0,8,AimBig Employment DULWICH,0212789F,(blank)
0,6503484909,0,0,AimBig Employment PENRITH,0212850F,AALL
0,10871380,0,5,AimBig Employment MIRANDA,0212904D,AALL
0,3825245509,0,8,AimBig Employment HORNSBY,0212841E,AALL
0,649843019,0,0,AimBig Employment HURSTVILLE,0212855K,AALL
0,556383003,0,6,AimBig Employment TAMWORTH,0212814B,AALL
0,1015060,0,8,AimBig Employment GLENROY,0212886G,AALL
0,7188060,0,5,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,1085916609,0,0,AimBig Employment KANWAL,0212812K,AALL
0,3361384019,0,0,AimBig Employment AUBURN,0212841E,AALL
0,7123334309,0,4,AimBig Employment BROADMEADOWS,0212817E,AALL
0,12382540,0,8,AimBig Employment CHATSWOOD,0212851G,(blank)
0,1900491005,0,4,AimBig Employment MILE END,0212791K,MENH
0,13127690,0,8,AimBig Employment CRAIGIEBURN,0212886G,AALL
0,2589434209,0,8,AimBig Employment PROSPECT,0212790K,MUSK
0,2459270,0,0,AimBig Employment FRANKSTON,0212818F,MENH
0,6687278209,0,4,AimBig Employment BONDI JUNCTION,0212842F,(blank)
0,2953241709,0,6,AimBig Employment FRANKSTON,0212818F,MENH
0,355319709,0,5,AimBig Employment WOOLLOONGABBA,0212796E,(blank)
0,8459661709,0,4,AimBig Employment RYDE,0212851G,(blank)
0,17578230,0,4,AimBig Employment TOOWONG,0212795D,AALL
0,7882140,0,8,AimBig Employment MIRANDA,0212855K,AALL
0,7011642019,0,4,AimBig Employment INVERELL,0212889K,AALL
0,2441206003,0,5,AimBig Employment SURRY HILLS,0212845J,AALL
0,16918290,0,3,AimBig Employment HOBART,0212861J,AALL
0,741483809,0,3,AimBig Employment MELBOURNE,0212825E,MUSK
0,1343621003,0,8,AimBig Employment BROADMEADOW,0212884E,AALL
0,694307909,0,6,AimBig Employment MILDURA,0212866C,MENH
0,2270128909,0,8,AimBig Employment MOUNT DRUITT,0212853J,MENH
0,8680302409,0,4,AimBig Employment MOONEE PONDS,0212886G,AALL
0,1264903004,0,0,AimBig Employment PHILLIP,0212835G,(blank)
0,597464809,0,8,AimBig Employment CORIO,0212862K,AALL
0,2590411909,0,4,AimBig Employment ROCKDALE,0212904D,AALL
0,7174662309,0,8,AimBig Employment BROADMEADOWS,0212886G,AALL
0,6847695509,0,8,AimBig Employment CHERMSIDE,0212879H,AALL
0,10416750,0,3,AimBig Employment MOONEE PONDS,0212886G,AALL
0,3622338003,0,0,AimBig Employment MAITLAND,0212882C,AALL
0,7890175909,0,4,AimBig Employment PARRAMATTA,0212841E,AALL
0,599303409,0,3,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,5878352109,0,4,AimBig Employment MOONEE PONDS,0212817E,AALL
0,4584487209,0,8,AimBig Employment NORTH LAKES,0212795D,AALL
0,2297659809,0,0,AimBig Employment MARRICKVILLE,0212900K,AALL
0,4676826709,0,0,AimBig Employment MARRICKVILLE,0212900K,AALL
0,7431371209,0,8,AimBig Employment CORIO,0212895H,AALL
0,7963777809,0,3,AimBig Employment CHERMSIDE,0212795D,AALL
0,3328764109,0,4,AimBig Employment CORIO,0212895H,AALL
0,2988390409,0,3,AimBig Employment INALA,0212796E,(blank)
0,899339509,0,4,AimBig Employment CAIRNS CITY,0212798G,MENH
0,1930636509,0,8,AimBig Employment MARRICKVILLE,0212900K,AALL
0,1015910019,0,4,AimBig Employment BANKSTOWN,0212840D,MUSK
0,6768138509,0,5,AimBig Employment MILE END,0212792A,(blank)
0,5102362309,0,4,AimBig Employment BAULKHAM HILLS,0212898K,AALL
0,501124003,0,8,AimBig Employment CABRAMATTA,0212899A,AALL
0,15718680,0,4,AimBig Employment DEAKIN,0212836H,MUSK
0,193957809,0,0,AimBig Employment FAIRFIELD,0212899A,AALL
0,5428669509,0,0,AimBig Employment INGLEBURN,0212849B,AALL
0,17830960,0,4,AimBig Employment Pty Ltd GEELONG,0212895H,AALL
0,7242067309,0,4,AimBig Employment MAITLAND,0212813A,AALL
0,8092715109,0,2,AimBig Employment MOONEE PONDS,0212817E,AALL
0,541176019,0,4,AimBig Employment JOONDALUP,0212833E,MENH
0,7040906119,0,3,AimBig Employment TAMWORTH,0212814B,AALL
0,7368643009,0,0,AimBig Employment FAIRFIELD,0212899A,AALL
0,876380,0,0,AimBig Employment CRAIGIEBURN,0212886G,AALL
0,4306890809,0,0,AimBig Employment SURRY HILLS,0212845J,AALL
0,1235951003,0,0,AimBig Employment SYDNEY,0212900K,AALL
0,8775258809,0,0,AimBig Employment INGLEBURN,0212849B,AALL
0,5601586909,0,0,AimBig Employment SURRY HILLS,0212845J,AALL
0,721319909,0,8,Aimbig Employment LAUNCESTON,0212865B,(blank)
0,980632709,0,8,AimBig Employment LEICHHARDT,0212845J,AALL
0,2529812809,0,8,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,4986824509,0,8,AimBig Employment BROADMEADOWS,0212886G,AALL
0,2377353007,0,4,AimBig Employment SUNSHINE,0212823C,MUSK
0,7093622909,0,4,AimBig Employment BROADMEADOWS,0212817E,AALL
0,8895880004,0,0,AimBig Employment MOONEE PONDS,0212817E,AALL
0,2002913409,0,0,AimBig Employment TAYLORS LAKES,0212822B,MENH
0,850350,0,0,AimBig Employment WOLLONGONG,0212856A,(blank)
0,18131020,0,5,AimBig Employment LEICHHARDT,0212900K,AALL
0,7349838309,0,0,AimBig Employment MOONEE PONDS,0212886G,AALL
0,5524750003,0,0,AimBig Employment PENRITH,0212850F,AALL
0,6670492119,0,3,AimBig Employment FAIRFIELD,0212899A,AALL
0,4885073009,0,0,AimBig Employment BROADMEADOWS,0212886G,AALL
0,6213727409,0,5,AimBig Employment MOONEE PONDS,0212817E,AALL
0,4173275409,0,4,AimBig Employment HEIDELBERG,0212820K,MENH
0,2249493109,0,0,AimBig Employment DUBBO,0212871K,MUSK
